city,timestamp,temperature,season
New York,2010-04-05,11.536938523610951,spring
New York,2010-04-06,3.0748872698313967,spring
New York,2010-04-07,9.469386432001441,spring
New York,2010-04-08,11.500650281960338,spring
New York,2010-04-09,6.978687764257161,spring
New York,2010-04-10,3.455333508739738,spring
New York,2010-04-11,12.69400110657465,spring
New York,2010-04-12,13.122969550235291,spring
New York,2010-04-13,2.2754775598885937,spring
New York,2010-04-14,5.7155697733200315,spring
New York,2010-04-15,5.630655278144433,spring
New York,2010-04-16,11.968790317653081,spring
New York,2010-04-17,22.345302781510213,spring
New York,2010-04-18,10.094221099696863,spring
New York,2010-04-19,5.756010612025093,spring
New York,2010-04-20,9.260906739246147,spring
New York,2010-04-21,10.731273141744962,spring
New York,2010-04-22,8.937076895314924,spring
New York,2010-04-23,9.01286537580255,spring
New York,2010-04-24,2.3181681635323406,spring
New York,2010-04-25,4.6498898483531,spring
New York,2010-04-26,11.182129272948847,spring
New York,2010-04-27,10.269002651107975,spring
New York,2010-04-28,15.050731729759471,spring
New York,2010-04-29,14.076795395119504,spring
New York,2010-04-30,14.452063352327691,spring
New York,2010-05-01,8.613890913111268,spring
New York,2010-05-02,10.777956149992292,spring
New York,2010-05-03,10.910825124008923,spring
New York,2010-05-04,-3.550768629368413,spring
New York,2010-05-05,4.8434964985643365,spring
New York,2010-05-06,22.64483890057226,spring
New York,2010-05-07,11.028943282253433,spring
New York,2010-05-08,6.991123746807382,spring
New York,2010-05-09,9.700395128267566,spring
New York,2010-05-10,14.024454585410407,spring
New York,2010-05-11,9.450568176422218,spring
New York,2010-05-12,7.966202682195403,spring
New York,2010-05-13,12.62508856547605,spring
New York,2010-05-14,6.048847041043025,spring
New York,2010-05-15,9.453620128591037,spring
New York,2010-05-16,2.1907782150266177,spring
New York,2010-05-17,18.238466703069815,spring
New York,2010-05-18,9.516076018228516,spring
New York,2010-05-19,9.898296800764994,spring
New York,2010-05-20,8.056437465716593,spring
New York,2010-05-21,10.932417379913748,spring
New York,2010-05-22,14.752786358371605,spring
New York,2010-05-23,11.60270658811774,spring
New York,2010-05-24,10.138322471050188,spring
New York,2010-05-25,16.60860733373309,spring
New York,2010-05-26,9.409816249385493,spring
New York,2010-05-27,13.204581634241393,spring
New York,2010-05-28,12.209667340055617,spring
New York,2010-05-29,3.163417555908337,spring
New York,2010-05-30,3.666005343110138,spring
New York,2010-05-31,14.409943184575084,spring
New York,2010-06-01,26.670775049759346,summer
New York,2010-06-02,30.662831257908323,summer
New York,2010-06-03,25.571337988829722,summer
New York,2010-06-04,30.276256337188666,summer
New York,2010-06-05,29.227307262985434,summer
New York,2010-06-06,26.78695597328753,summer
New York,2010-06-07,22.890730785787376,summer
New York,2010-06-08,24.3607785509289,summer
New York,2010-06-09,18.83212922740822,summer
New York,2010-06-10,22.99935915307314,summer
New York,2010-06-11,30.838335266383577,summer
New York,2010-06-12,27.016313236707347,summer
New York,2010-06-13,21.01015904694012,summer
New York,2010-06-14,24.418826495506412,summer
New York,2010-06-15,26.07368478948195,summer
New York,2010-06-16,23.16039841183489,summer
New York,2010-06-17,19.83355526981418,summer
New York,2010-06-18,19.19480104764105,summer
New York,2010-06-19,20.795129920103385,summer
New York,2010-06-20,28.58749503246918,summer
New York,2010-06-21,25.16342203988577,summer
New York,2010-06-22,27.370920649262768,summer
New York,2010-06-23,17.42097276565422,summer
New York,2010-06-24,23.358549739083948,summer
New York,2010-06-25,22.066617936872078,summer
New York,2010-06-26,24.614458981745567,summer
New York,2010-06-27,23.589982657828195,summer
New York,2010-06-28,30.545026212322988,summer
New York,2010-06-29,22.510417753453705,summer
New York,2010-06-30,32.610319640096236,summer
New York,2010-07-01,30.19829030450984,summer
New York,2010-07-02,31.140317850802397,summer
New York,2010-07-03,29.12450058880187,summer
New York,2010-07-04,27.81308757052891,summer
New York,2010-07-05,26.873410324397383,summer
New York,2010-07-06,31.271517092058545,summer
New York,2010-07-07,22.095488288444706,summer
New York,2010-07-08,35.421885156266164,summer
New York,2010-07-09,28.32678210371186,summer
New York,2010-07-10,16.95698587457501,summer
New York,2010-07-11,27.36128887200856,summer
New York,2010-07-12,32.36081662425803,summer
New York,2010-07-13,28.947683569780374,summer
New York,2010-07-14,25.182300359195455,summer
New York,2010-07-15,27.302805377255925,summer
New York,2010-07-16,24.223705742665945,summer
New York,2010-07-17,29.432362364459024,summer
New York,2010-07-18,29.441795354701423,summer
New York,2010-07-19,23.91324161635881,summer
New York,2010-07-20,19.712126605165274,summer
New York,2010-07-21,21.245925741643955,summer
New York,2010-07-22,31.34028182388309,summer
New York,2010-07-23,29.821904141851228,summer
New York,2010-07-24,17.795982755968378,summer
New York,2010-07-25,20.579686178995445,summer
New York,2010-07-26,30.126296689246505,summer
New York,2010-07-27,20.819142894437544,summer
New York,2010-07-28,12.780445287738882,summer
New York,2010-07-29,24.974748039837625,summer
New York,2010-07-30,18.93435044376883,summer
New York,2010-07-31,34.6006843651527,summer
New York,2010-08-01,18.413047396195203,summer
New York,2010-08-02,30.350561763168514,summer
New York,2010-08-03,28.014349093541508,summer
New York,2010-08-04,30.085091589134795,summer
New York,2010-08-05,33.80563451742944,summer
New York,2010-08-06,30.901395139022597,summer
New York,2010-08-07,14.986841462657779,summer
New York,2010-08-08,26.402837160405156,summer
New York,2010-08-09,27.030940154574587,summer
New York,2010-08-10,28.259079573638896,summer
New York,2010-08-11,26.19583567202192,summer
New York,2010-08-12,21.093212398576796,summer
New York,2010-08-13,27.98160116826363,summer
New York,2010-08-14,26.727375390911924,summer
New York,2010-08-15,18.856901767426436,summer
New York,2010-08-16,25.271911330932333,summer
New York,2010-08-17,18.491099041829315,summer
New York,2010-08-18,25.970037093009704,summer
New York,2010-08-19,26.480334540317607,summer
New York,2010-08-20,19.371903839319252,summer
New York,2010-08-21,20.69233052692321,summer
New York,2010-08-22,36.01738106071803,summer
New York,2010-08-23,22.13649228362943,summer
New York,2010-08-24,27.519102200385834,summer
New York,2010-08-25,22.204052932007187,summer
New York,2010-08-26,25.20987475202281,summer
New York,2010-08-27,30.01724311027426,summer
New York,2010-08-28,24.509523639193194,summer
New York,2010-08-29,22.90109618592392,summer
New York,2010-08-30,23.992147612018897,summer
New York,2010-08-31,21.993368576018863,summer
New York,2010-09-01,11.456787071046591,autumn
New York,2010-09-02,22.60992823383375,autumn
New York,2010-09-03,15.466944146410796,autumn
New York,2010-09-04,19.379796668862163,autumn
New York,2010-09-05,18.701734135797867,autumn
New York,2010-09-06,3.4574847361829786,autumn
New York,2010-09-07,22.464321495714728,autumn
New York,2010-09-08,15.855251985996055,autumn
New York,2010-09-09,15.655866098171494,autumn
New York,2010-09-10,14.386409507828738,autumn
New York,2010-09-11,9.851237062145204,autumn
New York,2010-09-12,16.18575577570524,autumn
New York,2010-09-13,24.28836147034867,autumn
New York,2010-09-14,10.40123597455497,autumn
New York,2010-09-15,18.971577408389923,autumn
New York,2010-09-16,20.969948299246372,autumn
New York,2010-09-17,12.161374872940346,autumn
New York,2010-09-18,19.334827650821076,autumn
New York,2010-09-19,13.317481795786659,autumn
New York,2010-09-20,13.076025621184613,autumn
New York,2010-09-21,20.456084932886288,autumn
New York,2010-09-22,10.245099493383563,autumn
New York,2010-09-23,16.13490349797926,autumn
New York,2010-09-24,17.070884190618465,autumn
New York,2010-09-25,11.871861217854756,autumn
New York,2010-09-26,14.03111666087103,autumn
New York,2010-09-27,15.073794500613928,autumn
New York,2010-09-28,13.742061318659044,autumn
New York,2010-09-29,7.2739058976145134,autumn
New York,2010-09-30,15.801599370016149,autumn
New York,2010-10-01,21.833633710844207,autumn
New York,2010-10-02,14.388857327800089,autumn
New York,2010-10-03,14.094568496485241,autumn
New York,2010-10-04,21.333605162181797,autumn
New York,2010-10-05,1.8324287990854078,autumn
New York,2010-10-06,20.653087724014934,autumn
New York,2010-10-07,23.9338559131823,autumn
New York,2010-10-08,10.264353424656228,autumn
New York,2010-10-09,17.497524907435587,autumn
New York,2010-10-10,15.75803262741144,autumn
New York,2010-10-11,16.34455712460325,autumn
New York,2010-10-12,26.48926426725051,autumn
New York,2010-10-13,18.1757162263462,autumn
New York,2010-10-14,12.088067154305236,autumn
New York,2010-10-15,22.812202473656544,autumn
New York,2010-10-16,8.290066551470488,autumn
New York,2010-10-17,23.498105273110966,autumn
New York,2010-10-18,16.391238529267767,autumn
New York,2010-10-19,14.27772200138778,autumn
New York,2010-10-20,11.99061492059947,autumn
New York,2010-10-21,9.64813536205402,autumn
New York,2010-10-22,14.453874001214501,autumn
New York,2010-10-23,12.893939222293703,autumn
New York,2010-10-24,15.467394879675403,autumn
New York,2010-10-25,21.874670978150327,autumn
New York,2010-10-26,15.66137698729889,autumn
New York,2010-10-27,20.618300801178925,autumn
New York,2010-10-28,19.119986476863584,autumn
New York,2010-10-29,24.00006433989431,autumn
New York,2010-10-30,4.036116031891924,autumn
New York,2010-10-31,13.158871432316634,autumn
New York,2010-11-01,10.584016137133503,autumn
New York,2010-11-02,15.20848721131668,autumn
New York,2010-11-03,17.624858432615262,autumn
New York,2010-11-04,18.91773239146289,autumn
New York,2010-11-05,16.010090272977532,autumn
New York,2010-11-06,20.691868757530845,autumn
New York,2010-11-07,10.349543595434675,autumn
New York,2010-11-08,18.79715755594292,autumn
New York,2010-11-09,12.206269806102222,autumn
New York,2010-11-10,15.939223808735415,autumn
New York,2010-11-11,12.458209602585628,autumn
New York,2010-11-12,16.76087894465472,autumn
New York,2010-11-13,15.014676014607156,autumn
New York,2010-11-14,13.169812398487164,autumn
New York,2010-11-15,16.579277011975346,autumn
New York,2010-11-16,19.553350435630108,autumn
New York,2010-11-17,7.21233721489366,autumn
New York,2010-11-18,19.162863178983567,autumn
New York,2010-11-19,13.349060153692948,autumn
New York,2010-11-20,14.013737993869439,autumn
New York,2010-11-21,5.863305509344986,autumn
New York,2010-11-22,13.955861965232787,autumn
New York,2010-11-23,13.982590033985968,autumn
New York,2010-11-24,14.463094088787146,autumn
New York,2010-11-25,21.05926673520347,autumn
New York,2010-11-26,15.722661487031313,autumn
New York,2010-11-27,14.373783863506656,autumn
New York,2010-11-28,12.869299341249361,autumn
New York,2010-11-29,11.13993263555346,autumn
New York,2010-11-30,17.839001776069253,autumn
New York,2010-12-01,-5.702006546179459,winter
New York,2010-12-02,-3.9200777796475936,winter
New York,2010-12-03,2.9612030788065464,winter
New York,2010-12-04,-1.090329729079541,winter
New York,2010-12-05,3.6484739324880633,winter
New York,2010-12-06,-4.565934315124904,winter
New York,2010-12-07,-6.8268233241348755,winter
New York,2010-12-08,-2.0227364813378363,winter
New York,2010-12-09,0.14602430836290187,winter
New York,2010-12-10,0.3951592891649529,winter
New York,2010-12-11,0.6384002605571331,winter
New York,2010-12-12,9.738316773904321,winter
New York,2010-12-13,0.20177809468219732,winter
New York,2010-12-14,1.4260308060499103,winter
New York,2010-12-15,-2.003799721704546,winter
New York,2010-12-16,4.407692812228591,winter
New York,2010-12-17,1.4589333723040585,winter
New York,2010-12-18,-1.917276183361393,winter
New York,2010-12-19,1.9790387441076338,winter
New York,2010-12-20,-7.485609420665785,winter
New York,2010-12-21,2.8549546221561144,winter
New York,2010-12-22,1.4592100054284227,winter
New York,2010-12-23,0.2511689315875939,winter
New York,2010-12-24,4.415743624460423,winter
New York,2010-12-25,-4.640237036636272,winter
New York,2010-12-26,4.337614865112504,winter
New York,2010-12-27,-2.2644015497215952,winter
New York,2010-12-28,-10.665363747253501,winter
New York,2010-12-29,-3.3803255253417968,winter
New York,2010-12-30,-0.5915581778687948,winter
New York,2010-12-31,-13.220286563615007,winter
New York,2011-01-01,-3.553037133436397,winter
New York,2011-01-02,-3.8772025216631874,winter
New York,2011-01-03,0.8628122420164002,winter
New York,2011-01-04,4.680415218580766,winter
New York,2011-01-05,4.7185786115342125,winter
New York,2011-01-06,-1.1915316525319073,winter
New York,2011-01-07,11.55131174586522,winter
New York,2011-01-08,-2.294521245784537,winter
New York,2011-01-09,-2.5272381576888274,winter
New York,2011-01-10,1.5655408137050917,winter
New York,2011-01-11,5.895137392273591,winter
New York,2011-01-12,1.3229599380861314,winter
New York,2011-01-13,2.203200054300328,winter
New York,2011-01-14,-8.753792540910066,winter
New York,2011-01-15,0.8509598372547222,winter
New York,2011-01-16,4.5615009752084665,winter
New York,2011-01-17,0.16233145920115113,winter
New York,2011-01-18,8.091994529585337,winter
New York,2011-01-19,0.37920296798126607,winter
New York,2011-01-20,3.7708361023757626,winter
New York,2011-01-21,2.8785819454898203,winter
New York,2011-01-22,1.4691109674924216,winter
New York,2011-01-23,-2.980053030675232,winter
New York,2011-01-24,-5.4165965345771365,winter
New York,2011-01-25,9.839577866646827,winter
New York,2011-01-26,-3.7502071117691296,winter
New York,2011-01-27,-3.544693946499607,winter
New York,2011-01-28,0.6473110344909188,winter
New York,2011-01-29,-0.06682022771317053,winter
New York,2011-01-30,-0.3823826467188491,winter
New York,2011-01-31,7.61785502066871,winter
New York,2011-02-01,4.072407059242502,winter
New York,2011-02-02,-7.480976350965102,winter
New York,2011-02-03,-3.632442196264937,winter
New York,2011-02-04,-7.5695229774586394,winter
New York,2011-02-05,-6.578512313103716,winter
New York,2011-02-06,3.145070522764446,winter
New York,2011-02-07,-2.8131470223803645,winter
New York,2011-02-08,-6.3723114980025555,winter
New York,2011-02-09,-1.3432442260970625,winter
New York,2011-02-10,-9.066821958431644,winter
New York,2011-02-11,3.3903498641402385,winter
New York,2011-02-12,-2.4018953365617826,winter
New York,2011-02-13,4.556839528209618,winter
New York,2011-02-14,-7.607451193412792,winter
New York,2011-02-15,2.8420375613027304,winter
New York,2011-02-16,1.276699755073315,winter
New York,2011-02-17,-0.8048529808746934,winter
New York,2011-02-18,0.008539806947333538,winter
New York,2011-02-19,-1.0897889319493053,winter
New York,2011-02-20,-1.5950701367633884,winter
New York,2011-02-21,-2.748288355324042,winter
New York,2011-02-22,5.407422010042168,winter
New York,2011-02-23,-1.2477584078970791,winter
New York,2011-02-24,-4.776807847638959,winter
New York,2011-02-25,3.7265855959052443,winter
New York,2011-02-26,1.4100279966225815,winter
New York,2011-02-27,-2.485817789840802,winter
New York,2011-02-28,0.8904853194731476,winter
New York,2011-03-01,5.83688838714458,spring
New York,2011-03-02,7.653834796357813,spring
New York,2011-03-03,13.76956387761433,spring
New York,2011-03-04,15.676435517271948,spring
New York,2011-03-05,6.932983136749837,spring
New York,2011-03-06,6.654316664321744,spring
New York,2011-03-07,9.358742822199233,spring
New York,2011-03-08,3.5245936604362793,spring
New York,2011-03-09,11.099274981587476,spring
New York,2011-03-10,13.936909942482101,spring
New York,2011-03-11,7.206549471205529,spring
New York,2011-03-12,9.023415585488273,spring
New York,2011-03-13,13.078744485585378,spring
New York,2011-03-14,7.464890165940563,spring
New York,2011-03-15,8.328997572663795,spring
New York,2011-03-16,5.795145544903236,spring
New York,2011-03-17,8.011240834990291,spring
New York,2011-03-18,11.324727353730047,spring
New York,2011-03-19,14.995478931508696,spring
New York,2011-03-20,-2.9237306419230524,spring
New York,2011-03-21,7.511235596798942,spring
New York,2011-03-22,4.618606973265393,spring
New York,2011-03-23,3.19366805211133,spring
New York,2011-03-24,15.715266848862354,spring
New York,2011-03-25,1.5747835854446386,spring
New York,2011-03-26,18.3486287873977,spring
New York,2011-03-27,5.889670084405971,spring
New York,2011-03-28,19.372688459227334,spring
New York,2011-03-29,15.212684538714942,spring
New York,2011-03-30,11.145539184417972,spring
New York,2011-03-31,14.510993204234433,spring
New York,2011-04-01,6.277927043904652,spring
New York,2011-04-02,11.021171356164277,spring
New York,2011-04-03,8.60463240897369,spring
New York,2011-04-04,9.2913266215045,spring
New York,2011-04-05,4.200768567947735,spring
New York,2011-04-06,17.992986634777946,spring
New York,2011-04-07,12.32895498108085,spring
New York,2011-04-08,10.906292206432903,spring
New York,2011-04-09,9.426211352574038,spring
New York,2011-04-10,10.976793359391925,spring
New York,2011-04-11,-4.443769644955658,spring
New York,2011-04-12,20.353310093868977,spring
New York,2011-04-13,8.600489542363288,spring
New York,2011-04-14,10.390340762251464,spring
New York,2011-04-15,12.848849279080842,spring
New York,2011-04-16,14.799486800865457,spring
New York,2011-04-17,13.994756762294355,spring
New York,2011-04-18,8.307536435096996,spring
New York,2011-04-19,5.147945192905458,spring
New York,2011-04-20,15.549983475927347,spring
New York,2011-04-21,13.325970086071269,spring
New York,2011-04-22,10.828346542364859,spring
New York,2011-04-23,12.126796806083973,spring
New York,2011-04-24,4.453879919979034,spring
New York,2011-04-25,15.489485597504121,spring
New York,2011-04-26,11.925815562172371,spring
New York,2011-04-27,2.9086132878960838,spring
New York,2011-04-28,6.87027150149756,spring
New York,2011-04-29,6.599212872705262,spring
New York,2011-04-30,7.30922884731757,spring
New York,2011-05-01,2.8778905529310386,spring
New York,2011-05-02,15.146331214963691,spring
New York,2011-05-03,17.712388821044648,spring
New York,2011-05-04,2.663997420334331,spring
New York,2011-05-05,10.638513712071658,spring
New York,2011-05-06,9.8150324084713,spring
New York,2011-05-07,12.854871408778374,spring
New York,2011-05-08,9.084417695967847,spring
New York,2011-05-09,10.625325659494834,spring
New York,2011-05-10,4.537254181606787,spring
New York,2011-05-11,-0.6863949638786266,spring
New York,2011-05-12,8.33169561521784,spring
New York,2011-05-13,4.140510733651234,spring
New York,2011-05-14,6.292936755452848,spring
New York,2011-05-15,2.7020031813123406,spring
New York,2011-05-16,5.453264051176826,spring
New York,2011-05-17,14.08935543155069,spring
New York,2011-05-18,15.35218709185881,spring
New York,2011-05-19,7.001867038357855,spring
New York,2011-05-20,6.922096290285134,spring
New York,2011-05-21,11.730292821953656,spring
New York,2011-05-22,6.829749993282009,spring
New York,2011-05-23,12.139553846108214,spring
New York,2011-05-24,11.297205407167464,spring
New York,2011-05-25,20.11562603727468,spring
New York,2011-05-26,11.16906670975454,spring
New York,2011-05-27,4.2614226106357975,spring
New York,2011-05-28,5.5893245567169405,spring
New York,2011-05-29,11.133473496436588,spring
New York,2011-05-30,6.853578393747403,spring
New York,2011-05-31,3.1648113870692196,spring
New York,2011-06-01,33.76642095851976,summer
New York,2011-06-02,21.079566308508106,summer
New York,2011-06-03,25.56804689283626,summer
New York,2011-06-04,34.09460238540033,summer
New York,2011-06-05,18.266787198229565,summer
New York,2011-06-06,27.551954126785258,summer
New York,2011-06-07,28.860768343849923,summer
New York,2011-06-08,31.004743134802126,summer
New York,2011-06-09,29.589755125332594,summer
New York,2011-06-10,20.76607948290569,summer
New York,2011-06-11,21.560712610575294,summer
New York,2011-06-12,39.24799072173293,summer
New York,2011-06-13,24.024071942629778,summer
New York,2011-06-14,24.435385766940513,summer
New York,2011-06-15,15.198388695543217,summer
New York,2011-06-16,24.73470957596428,summer
New York,2011-06-17,30.11565321188186,summer
New York,2011-06-18,21.523940140592156,summer
New York,2011-06-19,23.409339300115285,summer
New York,2011-06-20,29.037962014668743,summer
New York,2011-06-21,19.347701271285665,summer
New York,2011-06-22,24.215747432834714,summer
New York,2011-06-23,23.51528139447785,summer
New York,2011-06-24,28.39734380701957,summer
New York,2011-06-25,25.983220513942516,summer
New York,2011-06-26,24.177623035298026,summer
New York,2011-06-27,27.26360932718287,summer
New York,2011-06-28,32.5923100282972,summer
New York,2011-06-29,20.280380681893437,summer
New York,2011-06-30,22.674917840439498,summer
New York,2011-07-01,14.416386715225645,summer
New York,2011-07-02,24.81823072769276,summer
New York,2011-07-03,28.413019057038184,summer
New York,2011-07-04,26.48983875665939,summer
New York,2011-07-05,18.743363070695427,summer
New York,2011-07-06,22.820158203724244,summer
New York,2011-07-07,14.513527172449907,summer
New York,2011-07-08,28.08274016382628,summer
New York,2011-07-09,15.51987624091717,summer
New York,2011-07-10,22.48727100294173,summer
New York,2011-07-11,21.56252068530759,summer
New York,2011-07-12,30.85333433837566,summer
New York,2011-07-13,18.59266905238339,summer
New York,2011-07-14,23.595835615104203,summer
New York,2011-07-15,21.057834883661357,summer
New York,2011-07-16,23.79852291137436,summer
New York,2011-07-17,27.484081423431945,summer
New York,2011-07-18,31.776695635968807,summer
New York,2011-07-19,26.626432606740426,summer
New York,2011-07-20,31.57170787557471,summer
New York,2011-07-21,27.738596574866982,summer
New York,2011-07-22,23.37895398399767,summer
New York,2011-07-23,22.54266363596914,summer
New York,2011-07-24,27.461142913450008,summer
New York,2011-07-25,16.256874183486143,summer
New York,2011-07-26,17.168245272056325,summer
New York,2011-07-27,29.789155138673543,summer
New York,2011-07-28,22.67961977719461,summer
New York,2011-07-29,30.228936607113226,summer
New York,2011-07-30,24.879485162034047,summer
New York,2011-07-31,32.12011991599578,summer
New York,2011-08-01,39.477965366843826,summer
New York,2011-08-02,18.207505753252274,summer
New York,2011-08-03,33.44739029914331,summer
New York,2011-08-04,22.83217924585937,summer
New York,2011-08-05,24.487714073153473,summer
New York,2011-08-06,20.15737143233211,summer
New York,2011-08-07,20.7320573454233,summer
New York,2011-08-08,34.03144848264644,summer
New York,2011-08-09,28.41772066660681,summer
New York,2011-08-10,22.73656811565141,summer
New York,2011-08-11,21.60871091066233,summer
New York,2011-08-12,32.37000077809603,summer
New York,2011-08-13,23.422983229190333,summer
New York,2011-08-14,11.46838204544039,summer
New York,2011-08-15,27.27230654773526,summer
New York,2011-08-16,29.417011724812323,summer
New York,2011-08-17,26.564087332981952,summer
New York,2011-08-18,27.078795088179334,summer
New York,2011-08-19,34.552679566079874,summer
New York,2011-08-20,27.18369265649898,summer
New York,2011-08-21,25.215159994874774,summer
New York,2011-08-22,25.023513448154322,summer
New York,2011-08-23,26.948352908248474,summer
New York,2011-08-24,28.48483245600326,summer
New York,2011-08-25,28.921271460983075,summer
New York,2011-08-26,31.586585230023253,summer
New York,2011-08-27,32.92298354601982,summer
New York,2011-08-28,22.847725808449262,summer
New York,2011-08-29,20.92613040207373,summer
New York,2011-08-30,19.22143717964483,summer
New York,2011-08-31,24.70832034208298,summer
New York,2011-09-01,16.966832467486082,autumn
New York,2011-09-02,17.26600918294305,autumn
New York,2011-09-03,12.530672570715751,autumn
New York,2011-09-04,29.152548561822975,autumn
New York,2011-09-05,17.999498588936,autumn
New York,2011-09-06,24.282773214499368,autumn
New York,2011-09-07,14.3550794770339,autumn
New York,2011-09-08,22.16205547433176,autumn
New York,2011-09-09,18.714315273910657,autumn
New York,2011-09-10,19.0415109928447,autumn
New York,2011-09-11,23.79625673004657,autumn
New York,2011-09-12,12.186547729112725,autumn
New York,2011-09-13,17.16920363730011,autumn
New York,2011-09-14,14.348814289841766,autumn
New York,2011-09-15,14.378664268956143,autumn
New York,2011-09-16,21.752073598610977,autumn
New York,2011-09-17,17.350343433258317,autumn
New York,2011-09-18,11.127085719139217,autumn
New York,2011-09-19,9.513545795815315,autumn
New York,2011-09-20,23.260889301661898,autumn
New York,2011-09-21,6.538479271641378,autumn
New York,2011-09-22,17.79542991246281,autumn
New York,2011-09-23,11.333278133781542,autumn
New York,2011-09-24,18.226071532455222,autumn
New York,2011-09-25,7.694407622052633,autumn
New York,2011-09-26,19.63596221398186,autumn
New York,2011-09-27,7.309290866586996,autumn
New York,2011-09-28,14.51893127464784,autumn
New York,2011-09-29,11.575339135333197,autumn
New York,2011-09-30,14.900928231544174,autumn
New York,2011-10-01,20.111976953552468,autumn
New York,2011-10-02,10.583763481259975,autumn
New York,2011-10-03,12.961583822148238,autumn
New York,2011-10-04,13.35871204668537,autumn
New York,2011-10-05,22.45946128929463,autumn
New York,2011-10-06,8.63053559881622,autumn
New York,2011-10-07,23.4261541208339,autumn
New York,2011-10-08,13.837886732405636,autumn
New York,2011-10-09,15.646992710978898,autumn
New York,2011-10-10,10.416620986071427,autumn
New York,2011-10-11,11.469431723946482,autumn
New York,2011-10-12,11.055097716672517,autumn
